Année;UAI;Libellé;Région;DEVENIR Part poursuite études;DEVENIR Part en emploi 6 mois;DEVENIR Part autre situation 6 mois;Part contrats apprentissage interrompus;Taux poursuite études;Taux emploi 6 mois;Taux emploi 6 mois attendu;VA emploi 6 mois;Taux emploi 12 mois;Taux emploi 18 mois;Taux emploi 24 mois;num_ligne
cumul 2019-2020;0332814E;Organisme de formation-Centre de Formation d'apprentis de l'industrie (CFAI) Aquitaine;NOUVELLE-AQUITAINE;;;;;35.0;69.0;65.0;4.0;76.0;74.0;74.0;901.0
cumul 2019-2020;0352193U;CFA DE ST AUBIN DU CORMIER;BRETAGNE;;;;;26.0;60.0;56.0;3.0;69.0;69.0;77.0;917.0
cumul 2019-2020;0371395R;Maison Familiale Rurale d'Azay-le-Rideau;CENTRE-VAL DE LOIRE;;;;;;;;;;;;922.0
cumul 2019-2020;0371514V;Centre de Formation d'Apprentis des Métiers des Industries Pharmaceutiques et Cosmétologiques;CENTRE-VAL DE LOIRE;;;;;30.0;58.0;68.0;-10.0;59.0;73.0;72.0;924.0
cumul 2019-2020;0383493R;Université Grenoble Alpes;AUVERGNE-RHONE-ALPES;;;;;;;;;;;;932.0
cumul 2019-2020;0410892X;Organisme de formation-Centre de formation d'apprentis de PROMOTRANS Saint-Ouen;CENTRE-VAL DE LOIRE;;;;;34.0;63.0;66.0;-3.0;70.0;68.0;77.0;935.0
cumul 2019-2020;0421288X;Maison Familiale Rurale de Montbrison;AUVERGNE-RHONE-ALPES;;;;;;;;;;;;937.0
cumul 2019-2020;0421567A;Organisme de formation-Centre de formation d'apprentis Institut des Métiers de Saint-Etienne;AUVERGNE-RHONE-ALPES;;;;;34.0;60.0;60.0;1.0;66.0;67.0;68.0;938.0
cumul 2019-2020;0431038V;Organisme de formation-Centre de Formation d'Apprentis de DEA Formation du Puy-En-Velay;AUVERGNE-RHONE-ALPES;;;;;;;;;;;;943.0
cumul 2019-2020;0460664X;Maison Familiale Rurale de Terrou;OCCITANIE;;;;;;;;;;;;953.0
cumul 2019-2020;0492022G;CFA du Maine et Loire;PAYS DE LA LOIRE;;;;;35.0;65.0;56.0;9.0;67.0;69.0;75.0;960.0
cumul 2019-2020;0520922V;CFA de la Haute Marne agricole et forestier;GRAND EST;;;;;41.0;;;;;;;968.0
cumul 2019-2020;0550892W;Maison Familiale Rurale de Vigneulles;GRAND EST;;;;;;;;;;;;973.0
cumul 2019-2020;0550939X;Greta CFA Lorraine Ouest;GRAND EST;;;;;;;;;;;;974.0
cumul 2019-2020;0561732D;CFA DE HENNEBONT;BRETAGNE;;;;;26.0;58.0;57.0;2.0;65.0;70.0;75.0;976.0
cumul 2019-2020;0624496A;Organisme de formation-Centre de Formation d'apprentis de l'Académie Culinaire Stéphane Bulteau de BOULOGNE-SUR-MER;HAUTS-DE-FRANCE;;;;;;;;;;;;991.0
cumul 2019-2020;0640176U;Institut du travail social Pierre Bourdieu;NOUVELLE-AQUITAINE;;;;;;;;;;;;993.0
cumul 2019-2020;0642033M;Organisme de formation-Centre de formation d'apprentis Fédération Compagnonnique des Métiers du Bâtiment (FCMB) d'Anglet;NOUVELLE-AQUITAINE;;;;;36.0;69.0;68.0;2.0;77.0;75.0;78.0;995.0
cumul 2019-2020;0741540X;Organisme de formation-Centre de formation d'apprentis de FORMASUP-Annecy;AUVERGNE-RHONE-ALPES;;;;;58.0;77.0;68.0;9.0;80.0;73.0;67.0;1018.0
cumul 2019-2020;0754471C;Centre de Formation d'apprentis - Commerce Distribution et Services;ILE-DE-FRANCE;;;;;36.0;51.0;58.0;-7.0;53.0;58.0;59.0;1028.0
cumul 2019-2020;0754679D;Centre de Formation d'apprentis - SACEF;ILE-DE-FRANCE;;;;;28.0;62.0;57.0;5.0;60.0;67.0;70.0;1030.0
cumul 2019-2020;0781779K;CFA des Yvelines;ILE-DE-FRANCE;;;;;31.0;60.0;55.0;5.0;67.0;63.0;69.0;1036.0
cumul 2019-2020;0840733R;CFA Régional des Métiers et de l'Artisanat Campus d'Avignon;PROVENCE-ALPES-COTE D'AZUR;;;;;39.0;61.0;58.0;3.0;68.0;66.0;71.0;1045.0
